arquivo,cluster
data/C50/C50train\earn\373.txt,7
data/C50/C50train\earn\374.txt,6
data/C50/C50train\earn\375.txt,5
data/C50/C50train\earn\376.txt,4
data/C50/C50train\earn\377.txt,7
data/C50/C50train\earn\378.txt,5
data/C50/C50train\earn\379.txt,7
data/C50/C50train\earn\38.txt,4
data/C50/C50train\earn\380.txt,7
data/C50/C50train\earn\381.txt,6
data/C50/C50train\earn\382.txt,7
data/C50/C50train\earn\383.txt,7
data/C50/C50train\earn\384.txt,7
data/C50/C50train\earn\385.txt,7
data/C50/C50train\earn\386.txt,4
data/C50/C50train\earn\387.txt,6
data/C50/C50train\earn\388.txt,7
data/C50/C50train\earn\389.txt,7
data/C50/C50train\earn\39.txt,7
data/C50/C50train\earn\390.txt,7
data/C50/C50train\earn\391.txt,7
data/C50/C50train\earn\392.txt,7
data/C50/C50train\earn\393.txt,5
data/C50/C50train\earn\394.txt,7
data/C50/C50train\earn\395.txt,6
data/C50/C50train\earn\396.txt,4
data/C50/C50train\earn\397.txt,2
data/C50/C50train\earn\398.txt,6
data/C50/C50train\earn\399.txt,4
data/C50/C50train\earn\4.txt,7
data/C50/C50train\earn\40.txt,7
data/C50/C50train\earn\400.txt,4
data/C50/C50train\earn\401.txt,6
data/C50/C50train\earn\402.txt,7
data/C50/C50train\earn\403.txt,7
data/C50/C50train\earn\404.txt,7
data/C50/C50train\earn\405.txt,7
data/C50/C50train\earn\406.txt,7
data/C50/C50train\earn\407.txt,4
data/C50/C50train\earn\408.txt,5
data/C50/C50train\earn\409.txt,7
data/C50/C50train\earn\41.txt,5
data/C50/C50train\earn\410.txt,5
data/C50/C50train\earn\411.txt,7
data/C50/C50train\earn\412.txt,6
data/C50/C50train\earn\413.txt,2
data/C50/C50train\earn\414.txt,6
data/C50/C50train\earn\415.txt,6
data/C50/C50train\earn\416.txt,6
data/C50/C50train\earn\417.txt,6
data/C50/C50train\earn\418.txt,5
data/C50/C50train\earn\419.txt,7
data/C50/C50train\earn\42.txt,7
data/C50/C50train\earn\420.txt,7
data/C50/C50train\earn\421.txt,6
data/C50/C50train\earn\422.txt,9
data/C50/C50train\earn\423.txt,7
data/C50/C50train\earn\424.txt,7
data/C50/C50train\earn\425.txt,7
data/C50/C50train\earn\426.txt,4
data/C50/C50train\earn\427.txt,7
data/C50/C50train\earn\428.txt,7
data/C50/C50train\earn\429.txt,5
data/C50/C50train\earn\43.txt,7
data/C50/C50train\earn\430.txt,6
data/C50/C50train\earn\431.txt,5
data/C50/C50train\earn\432.txt,7
data/C50/C50train\earn\433.txt,7
data/C50/C50train\earn\434.txt,7
data/C50/C50train\earn\435.txt,7
data/C50/C50train\earn\436.txt,4
data/C50/C50train\earn\437.txt,7
data/C50/C50train\earn\438.txt,6
data/C50/C50train\earn\439.txt,6
data/C50/C50train\earn\44.txt,6
data/C50/C50train\earn\440.txt,7
data/C50/C50train\earn\441.txt,2
data/C50/C50train\earn\442.txt,6
data/C50/C50train\earn\443.txt,7
data/C50/C50train\earn\444.txt,5
data/C50/C50train\earn\445.txt,4
data/C50/C50train\earn\446.txt,7
data/C50/C50train\earn\447.txt,7
data/C50/C50train\earn\448.txt,7
data/C50/C50train\earn\449.txt,7
data/C50/C50train\earn\45.txt,7
data/C50/C50train\earn\450.txt,2
data/C50/C50train\earn\451.txt,7
data/C50/C50train\earn\452.txt,7
data/C50/C50train\earn\453.txt,7
data/C50/C50train\earn\454.txt,7
data/C50/C50train\earn\455.txt,7
data/C50/C50train\earn\456.txt,7
data/C50/C50train\earn\457.txt,7
data/C50/C50train\earn\458.txt,6
data/C50/C50train\earn\459.txt,7
data/C50/C50train\earn\46.txt,7
data/C50/C50train\earn\460.txt,7
data/C50/C50train\earn\461.txt,4
data/C50/C50train\earn\462.txt,7
data/C50/C50train\earn\463.txt,4
data/C50/C50train\earn\464.txt,7
data/C50/C50train\earn\465.txt,6
data/C50/C50train\earn\466.txt,7
data/C50/C50train\earn\467.txt,5
data/C50/C50train\earn\468.txt,2
data/C50/C50train\earn\469.txt,6
data/C50/C50train\earn\47.txt,7
data/C50/C50train\earn\470.txt,7
data/C50/C50train\earn\471.txt,7
data/C50/C50train\earn\472.txt,6
data/C50/C50train\earn\473.txt,4
data/C50/C50train\earn\474.txt,7
data/C50/C50train\earn\475.txt,7
data/C50/C50train\earn\476.txt,2
data/C50/C50train\earn\477.txt,2
data/C50/C50train\earn\478.txt,4
data/C50/C50train\earn\479.txt,7
data/C50/C50train\earn\48.txt,6
data/C50/C50train\earn\480.txt,4
data/C50/C50train\earn\481.txt,5
data/C50/C50train\earn\482.txt,7
data/C50/C50train\earn\483.txt,7
data/C50/C50train\earn\484.txt,7
data/C50/C50train\earn\485.txt,7
data/C50/C50train\earn\486.txt,7
data/C50/C50train\earn\487.txt,7
data/C50/C50train\earn\488.txt,7
data/C50/C50train\earn\489.txt,7
data/C50/C50train\earn\49.txt,5
data/C50/C50train\earn\490.txt,7
data/C50/C50train\earn\491.txt,7
data/C50/C50train\earn\492.txt,6
data/C50/C50train\earn\493.txt,7
data/C50/C50train\earn\494.txt,7
data/C50/C50train\earn\495.txt,5
data/C50/C50train\earn\496.txt,7
data/C50/C50train\earn\497.txt,2
data/C50/C50train\earn\498.txt,2
data/C50/C50train\earn\499.txt,2
data/C50/C50train\earn\5.txt,6
data/C50/C50train\earn\50.txt,5
data/C50/C50train\earn\500.txt,7
data/C50/C50train\earn\501.txt,7
data/C50/C50train\earn\502.txt,7
data/C50/C50train\earn\503.txt,7
data/C50/C50train\earn\504.txt,2
data/C50/C50train\earn\505.txt,7
data/C50/C50train\earn\506.txt,4
data/C50/C50train\earn\507.txt,6
data/C50/C50train\earn\508.txt,4
data/C50/C50train\earn\509.txt,7
data/C50/C50train\earn\51.txt,4
data/C50/C50train\earn\510.txt,7
data/C50/C50train\earn\511.txt,7
data/C50/C50train\earn\512.txt,7
data/C50/C50train\earn\513.txt,7
data/C50/C50train\earn\514.txt,7
data/C50/C50train\earn\515.txt,6
data/C50/C50train\earn\516.txt,9
data/C50/C50train\earn\517.txt,7
data/C50/C50train\earn\518.txt,7
data/C50/C50train\earn\519.txt,4
data/C50/C50train\earn\52.txt,7
data/C50/C50train\earn\520.txt,6
data/C50/C50train\earn\521.txt,4
data/C50/C50train\earn\522.txt,7
data/C50/C50train\earn\523.txt,7
data/C50/C50train\earn\524.txt,7
data/C50/C50train\earn\525.txt,6
data/C50/C50train\earn\526.txt,7
data/C50/C50train\earn\527.txt,2
data/C50/C50train\earn\528.txt,7
data/C50/C50train\earn\529.txt,6
data/C50/C50train\earn\53.txt,6
data/C50/C50train\earn\530.txt,4
data/C50/C50train\earn\531.txt,7
data/C50/C50train\earn\532.txt,7
data/C50/C50train\earn\533.txt,5
data/C50/C50train\earn\534.txt,7
data/C50/C50train\earn\535.txt,7
data/C50/C50train\earn\536.txt,6
data/C50/C50train\earn\537.txt,5
data/C50/C50train\earn\538.txt,7
data/C50/C50train\earn\539.txt,7
data/C50/C50train\earn\54.txt,2
data/C50/C50train\earn\540.txt,7
data/C50/C50train\earn\541.txt,7
data/C50/C50train\earn\542.txt,5
data/C50/C50train\earn\543.txt,4
data/C50/C50train\earn\544.txt,7
data/C50/C50train\earn\545.txt,7
data/C50/C50train\earn\546.txt,4
data/C50/C50train\earn\547.txt,6
data/C50/C50train\earn\548.txt,7
data/C50/C50train\earn\549.txt,7
data/C50/C50train\earn\55.txt,6
data/C50/C50train\earn\550.txt,6
data/C50/C50train\earn\551.txt,7
data/C50/C50train\earn\552.txt,5
data/C50/C50train\earn\553.txt,7
data/C50/C50train\earn\554.txt,7
data/C50/C50train\earn\555.txt,5
data/C50/C50train\earn\556.txt,7
data/C50/C50train\earn\557.txt,5
data/C50/C50train\earn\558.txt,6
data/C50/C50train\earn\559.txt,7
data/C50/C50train\earn\56.txt,6
data/C50/C50train\earn\560.txt,7
data/C50/C50train\earn\561.txt,7
data/C50/C50train\earn\562.txt,6
data/C50/C50train\earn\563.txt,6
data/C50/C50train\earn\564.txt,6
data/C50/C50train\earn\565.txt,6
data/C50/C50train\earn\566.txt,6
data/C50/C50train\earn\567.txt,4
data/C50/C50train\earn\568.txt,7
data/C50/C50train\earn\569.txt,0
data/C50/C50train\earn\57.txt,6
data/C50/C50train\earn\570.txt,7
data/C50/C50train\earn\571.txt,7
data/C50/C50train\earn\572.txt,5
data/C50/C50train\earn\573.txt,6
data/C50/C50train\earn\574.txt,7
data/C50/C50train\earn\575.txt,6
data/C50/C50train\earn\576.txt,7
data/C50/C50train\earn\577.txt,5
data/C50/C50train\earn\578.txt,7
data/C50/C50train\earn\579.txt,7
data/C50/C50train\earn\58.txt,6
data/C50/C50train\earn\580.txt,4
data/C50/C50train\earn\581.txt,7
data/C50/C50train\earn\582.txt,6
data/C50/C50train\earn\583.txt,7
data/C50/C50train\earn\584.txt,2
data/C50/C50train\earn\585.txt,7
data/C50/C50train\earn\586.txt,7
data/C50/C50train\earn\587.txt,5
data/C50/C50train\earn\588.txt,7
data/C50/C50train\earn\589.txt,7
data/C50/C50train\earn\59.txt,5
data/C50/C50train\earn\590.txt,7
data/C50/C50train\earn\591.txt,7
data/C50/C50train\earn\592.txt,6
data/C50/C50train\earn\593.txt,7
data/C50/C50train\earn\594.txt,7
data/C50/C50train\earn\595.txt,7
data/C50/C50train\earn\596.txt,7
data/C50/C50train\earn\597.txt,7
data/C50/C50train\earn\598.txt,6
data/C50/C50train\earn\599.txt,7
data/C50/C50train\earn\6.txt,7
data/C50/C50train\earn\60.txt,6
data/C50/C50train\earn\600.txt,7
data/C50/C50train\earn\601.txt,5
data/C50/C50train\earn\602.txt,7
data/C50/C50train\earn\603.txt,7
data/C50/C50train\earn\604.txt,5
data/C50/C50train\earn\605.txt,6
data/C50/C50train\earn\606.txt,6
data/C50/C50train\earn\607.txt,6
data/C50/C50train\earn\608.txt,6
data/C50/C50train\earn\609.txt,7
data/C50/C50train\earn\61.txt,4
data/C50/C50train\earn\610.txt,7
data/C50/C50train\earn\611.txt,7
data/C50/C50train\earn\612.txt,5
data/C50/C50train\earn\613.txt,7
data/C50/C50train\earn\614.txt,4
data/C50/C50train\earn\615.txt,7
data/C50/C50train\earn\616.txt,7
data/C50/C50train\earn\617.txt,5
data/C50/C50train\earn\618.txt,6
data/C50/C50train\earn\619.txt,6
data/C50/C50train\earn\62.txt,7
data/C50/C50train\earn\620.txt,7
data/C50/C50train\earn\621.txt,6
data/C50/C50train\earn\622.txt,5
data/C50/C50train\earn\623.txt,6
data/C50/C50train\earn\624.txt,5
data/C50/C50train\earn\625.txt,5
data/C50/C50train\earn\626.txt,7
data/C50/C50train\earn\627.txt,7
data/C50/C50train\earn\628.txt,7
data/C50/C50train\earn\629.txt,6
data/C50/C50train\earn\63.txt,7
data/C50/C50train\earn\630.txt,2
data/C50/C50train\earn\631.txt,4
data/C50/C50train\earn\632.txt,5
data/C50/C50train\earn\633.txt,5
data/C50/C50train\earn\634.txt,7
data/C50/C50train\earn\635.txt,7
data/C50/C50train\earn\636.txt,7
data/C50/C50train\earn\637.txt,7
data/C50/C50train\earn\638.txt,7
data/C50/C50train\earn\639.txt,7
data/C50/C50train\earn\64.txt,7
data/C50/C50train\earn\640.txt,5
data/C50/C50train\earn\641.txt,7
data/C50/C50train\earn\642.txt,6
data/C50/C50train\earn\643.txt,7
data/C50/C50train\earn\644.txt,6
data/C50/C50train\earn\645.txt,2
data/C50/C50train\earn\646.txt,7
data/C50/C50train\earn\647.txt,6
data/C50/C50train\earn\648.txt,7
data/C50/C50train\earn\649.txt,7
data/C50/C50train\earn\65.txt,7
data/C50/C50train\earn\650.txt,7
data/C50/C50train\earn\651.txt,4
data/C50/C50train\earn\652.txt,5
data/C50/C50train\earn\653.txt,7
data/C50/C50train\earn\654.txt,7
data/C50/C50train\earn\655.txt,7
data/C50/C50train\earn\656.txt,7
data/C50/C50train\earn\657.txt,4
data/C50/C50train\earn\658.txt,7
data/C50/C50train\earn\659.txt,7
data/C50/C50train\earn\66.txt,7
data/C50/C50train\earn\660.txt,7
data/C50/C50train\earn\661.txt,7
data/C50/C50train\earn\662.txt,7
data/C50/C50train\earn\663.txt,7
data/C50/C50train\earn\664.txt,7
data/C50/C50train\earn\665.txt,7
data/C50/C50train\earn\666.txt,7
data/C50/C50train\earn\667.txt,9
data/C50/C50train\earn\668.txt,5
data/C50/C50train\earn\669.txt,7
data/C50/C50train\earn\67.txt,4
data/C50/C50train\earn\670.txt,7
data/C50/C50train\earn\671.txt,7
data/C50/C50train\earn\672.txt,4
data/C50/C50train\earn\673.txt,7
data/C50/C50train\earn\674.txt,7
data/C50/C50train\earn\675.txt,7
data/C50/C50train\earn\676.txt,2
data/C50/C50train\earn\677.txt,6
data/C50/C50train\earn\678.txt,7
data/C50/C50train\earn\679.txt,7
data/C50/C50train\earn\68.txt,4
data/C50/C50train\earn\680.txt,4
data/C50/C50train\earn\681.txt,6
data/C50/C50train\earn\682.txt,7
data/C50/C50train\earn\683.txt,5
data/C50/C50train\earn\684.txt,7
data/C50/C50train\earn\685.txt,6
data/C50/C50train\earn\686.txt,7
data/C50/C50train\earn\687.txt,7
data/C50/C50train\earn\688.txt,7
data/C50/C50train\earn\689.txt,6
data/C50/C50train\earn\69.txt,7
data/C50/C50train\earn\690.txt,7
data/C50/C50train\earn\691.txt,4
data/C50/C50train\earn\692.txt,6
data/C50/C50train\earn\693.txt,2
data/C50/C50train\earn\694.txt,7
data/C50/C50train\earn\695.txt,5
data/C50/C50train\earn\696.txt,7
data/C50/C50train\earn\697.txt,5
data/C50/C50train\earn\698.txt,7
data/C50/C50train\earn\699.txt,6
data/C50/C50train\earn\7.txt,7
data/C50/C50train\earn\70.txt,6
data/C50/C50train\earn\700.txt,6
data/C50/C50train\earn\701.txt,6
data/C50/C50train\earn\702.txt,6
data/C50/C50train\earn\703.txt,7
data/C50/C50train\earn\704.txt,7
data/C50/C50train\earn\705.txt,7
data/C50/C50train\earn\706.txt,4
data/C50/C50train\earn\707.txt,7
data/C50/C50train\earn\708.txt,7
data/C50/C50train\earn\709.txt,4
data/C50/C50train\earn\71.txt,6
data/C50/C50train\earn\710.txt,4
data/C50/C50train\earn\711.txt,7
data/C50/C50train\earn\712.txt,7
data/C50/C50train\earn\713.txt,9
data/C50/C50train\earn\714.txt,7
data/C50/C50train\earn\715.txt,5
data/C50/C50train\earn\716.txt,2
data/C50/C50train\earn\717.txt,9
data/C50/C50train\earn\718.txt,6
data/C50/C50train\earn\719.txt,7
data/C50/C50train\earn\72.txt,7
data/C50/C50train\earn\720.txt,6
data/C50/C50train\earn\721.txt,5
data/C50/C50train\earn\722.txt,7
data/C50/C50train\earn\723.txt,5
data/C50/C50train\earn\724.txt,7
data/C50/C50train\earn\725.txt,5
data/C50/C50train\earn\726.txt,5
data/C50/C50train\earn\727.txt,4
data/C50/C50train\earn\728.txt,4
data/C50/C50train\earn\729.txt,6
data/C50/C50train\earn\73.txt,6
data/C50/C50train\earn\730.txt,7
data/C50/C50train\earn\731.txt,7
data/C50/C50train\earn\732.txt,9
data/C50/C50train\earn\733.txt,7
data/C50/C50train\earn\734.txt,7
data/C50/C50train\earn\735.txt,6
data/C50/C50train\earn\736.txt,7
data/C50/C50train\earn\737.txt,6
data/C50/C50train\earn\738.txt,6
data/C50/C50train\earn\739.txt,7
data/C50/C50train\earn\74.txt,7
data/C50/C50train\earn\740.txt,2
data/C50/C50train\earn\741.txt,7
data/C50/C50train\earn\742.txt,6
data/C50/C50train\earn\743.txt,4
data/C50/C50train\earn\744.txt,7
data/C50/C50train\earn\745.txt,5
data/C50/C50train\earn\746.txt,6
data/C50/C50train\earn\747.txt,7
data/C50/C50train\earn\748.txt,5
data/C50/C50train\earn\749.txt,2
data/C50/C50train\earn\75.txt,5
data/C50/C50train\earn\750.txt,7
data/C50/C50train\earn\751.txt,7
data/C50/C50train\earn\752.txt,6
data/C50/C50train\earn\753.txt,5
data/C50/C50train\earn\754.txt,5
data/C50/C50train\earn\755.txt,7
data/C50/C50train\earn\756.txt,2
data/C50/C50train\earn\757.txt,6
data/C50/C50train\earn\758.txt,7
data/C50/C50train\earn\759.txt,7
data/C50/C50train\earn\76.txt,7
data/C50/C50train\earn\760.txt,7
data/C50/C50train\earn\761.txt,7
data/C50/C50train\earn\762.txt,7
data/C50/C50train\earn\763.txt,5
data/C50/C50train\earn\764.txt,7
data/C50/C50train\earn\765.txt,7
data/C50/C50train\earn\766.txt,6
data/C50/C50train\earn\767.txt,7
data/C50/C50train\earn\768.txt,7
data/C50/C50train\earn\769.txt,5
data/C50/C50train\earn\77.txt,4
data/C50/C50train\earn\770.txt,7
data/C50/C50train\earn\771.txt,4
data/C50/C50train\earn\772.txt,7
data/C50/C50train\earn\773.txt,2
data/C50/C50train\earn\774.txt,5
data/C50/C50train\earn\775.txt,7
data/C50/C50train\earn\776.txt,2
data/C50/C50train\earn\777.txt,7
data/C50/C50train\earn\778.txt,7
data/C50/C50train\earn\779.txt,7
data/C50/C50train\earn\78.txt,7
data/C50/C50train\earn\780.txt,7
data/C50/C50train\earn\781.txt,7
data/C50/C50train\earn\782.txt,7
data/C50/C50train\earn\783.txt,4
data/C50/C50train\earn\784.txt,7
data/C50/C50train\earn\785.txt,7
data/C50/C50train\earn\786.txt,7
data/C50/C50train\earn\787.txt,7
data/C50/C50train\earn\788.txt,6
data/C50/C50train\earn\789.txt,7
data/C50/C50train\earn\79.txt,6
data/C50/C50train\earn\790.txt,7
data/C50/C50train\earn\791.txt,7
data/C50/C50train\earn\792.txt,6
data/C50/C50train\earn\793.txt,4
data/C50/C50train\earn\794.txt,6
data/C50/C50train\earn\795.txt,5
data/C50/C50train\earn\796.txt,4
data/C50/C50train\earn\797.txt,5
data/C50/C50train\earn\798.txt,4
data/C50/C50train\earn\799.txt,7
data/C50/C50train\earn\8.txt,5
data/C50/C50train\earn\80.txt,5
data/C50/C50train\earn\800.txt,6
data/C50/C50train\earn\801.txt,5
data/C50/C50train\earn\802.txt,7
data/C50/C50train\earn\803.txt,7
data/C50/C50train\earn\804.txt,7
data/C50/C50train\earn\805.txt,7
data/C50/C50train\earn\806.txt,7
data/C50/C50train\earn\807.txt,7
data/C50/C50train\earn\808.txt,7
data/C50/C50train\earn\809.txt,7
data/C50/C50train\earn\81.txt,2
data/C50/C50train\earn\810.txt,7
data/C50/C50train\earn\811.txt,4
data/C50/C50train\earn\812.txt,6
data/C50/C50train\earn\813.txt,5
data/C50/C50train\earn\814.txt,7
data/C50/C50train\earn\815.txt,4
data/C50/C50train\earn\816.txt,5
data/C50/C50train\earn\817.txt,7
data/C50/C50train\earn\818.txt,7
data/C50/C50train\earn\819.txt,7
data/C50/C50train\earn\82.txt,2
data/C50/C50train\earn\820.txt,6
data/C50/C50train\earn\821.txt,9
data/C50/C50train\earn\822.txt,4
data/C50/C50train\earn\823.txt,7
data/C50/C50train\earn\824.txt,7
data/C50/C50train\earn\825.txt,7
data/C50/C50train\earn\826.txt,7
data/C50/C50train\earn\827.txt,2
data/C50/C50train\earn\828.txt,4
data/C50/C50train\earn\829.txt,6
data/C50/C50train\earn\83.txt,5
data/C50/C50train\earn\830.txt,7
data/C50/C50train\earn\831.txt,7
data/C50/C50train\earn\832.txt,6
data/C50/C50train\earn\833.txt,7
data/C50/C50train\earn\834.txt,7
data/C50/C50train\earn\835.txt,6
data/C50/C50train\earn\836.txt,7
data/C50/C50train\earn\837.txt,7
data/C50/C50train\earn\838.txt,7
data/C50/C50train\earn\839.txt,7
data/C50/C50train\earn\84.txt,5
data/C50/C50train\earn\840.txt,7
data/C50/C50train\earn\841.txt,2
data/C50/C50train\earn\842.txt,5
data/C50/C50train\earn\843.txt,5
data/C50/C50train\earn\844.txt,7
data/C50/C50train\earn\845.txt,4
data/C50/C50train\earn\846.txt,7
data/C50/C50train\earn\847.txt,5
data/C50/C50train\earn\848.txt,7
data/C50/C50train\earn\849.txt,7
data/C50/C50train\earn\85.txt,7
data/C50/C50train\earn\850.txt,7
data/C50/C50train\earn\851.txt,7
data/C50/C50train\earn\852.txt,7
data/C50/C50train\earn\853.txt,7
data/C50/C50train\earn\854.txt,7
data/C50/C50train\earn\855.txt,6
data/C50/C50train\earn\856.txt,7
data/C50/C50train\earn\857.txt,7
data/C50/C50train\earn\858.txt,4
data/C50/C50train\earn\859.txt,5
data/C50/C50train\earn\86.txt,6
data/C50/C50train\earn\860.txt,7
data/C50/C50train\earn\861.txt,7
data/C50/C50train\earn\862.txt,7
data/C50/C50train\earn\863.txt,7
data/C50/C50train\earn\864.txt,7
data/C50/C50train\earn\865.txt,6
data/C50/C50train\earn\866.txt,7
data/C50/C50train\earn\867.txt,7
data/C50/C50train\earn\868.txt,4
data/C50/C50train\earn\869.txt,6
data/C50/C50train\earn\87.txt,7
data/C50/C50train\earn\870.txt,5
data/C50/C50train\earn\871.txt,2
data/C50/C50train\earn\872.txt,7
data/C50/C50train\earn\873.txt,7
data/C50/C50train\earn\874.txt,6
data/C50/C50train\earn\875.txt,7
data/C50/C50train\earn\876.txt,7
data/C50/C50train\earn\877.txt,7
data/C50/C50train\earn\878.txt,5
data/C50/C50train\earn\879.txt,7
data/C50/C50train\earn\88.txt,7
data/C50/C50train\earn\880.txt,5
data/C50/C50train\earn\881.txt,4
data/C50/C50train\earn\882.txt,7
data/C50/C50train\earn\883.txt,5
data/C50/C50train\earn\884.txt,7
data/C50/C50train\earn\885.txt,7
data/C50/C50train\earn\886.txt,7
data/C50/C50train\earn\887.txt,7
data/C50/C50train\earn\888.txt,6
data/C50/C50train\earn\889.txt,7
data/C50/C50train\earn\89.txt,6
data/C50/C50train\earn\890.txt,4
data/C50/C50train\earn\891.txt,7
data/C50/C50train\earn\892.txt,7
data/C50/C50train\earn\893.txt,5
data/C50/C50train\earn\894.txt,7
data/C50/C50train\earn\895.txt,7
data/C50/C50train\earn\896.txt,7
data/C50/C50train\earn\897.txt,5
data/C50/C50train\earn\898.txt,7
data/C50/C50train\earn\899.txt,7
data/C50/C50train\earn\9.txt,7
data/C50/C50train\earn\90.txt,5
data/C50/C50train\earn\900.txt,7
data/C50/C50train\earn\901.txt,7
data/C50/C50train\earn\902.txt,7
data/C50/C50train\earn\903.txt,6
data/C50/C50train\earn\904.txt,6
data/C50/C50train\earn\905.txt,2
data/C50/C50train\earn\906.txt,4
data/C50/C50train\earn\907.txt,7
data/C50/C50train\earn\908.txt,7
data/C50/C50train\earn\909.txt,5
data/C50/C50train\earn\91.txt,6
data/C50/C50train\earn\910.txt,5
data/C50/C50train\earn\911.txt,7
data/C50/C50train\earn\912.txt,7
data/C50/C50train\earn\913.txt,7
data/C50/C50train\earn\914.txt,7
data/C50/C50train\earn\915.txt,7
data/C50/C50train\earn\916.txt,6
data/C50/C50train\earn\917.txt,2
data/C50/C50train\earn\918.txt,7
data/C50/C50train\earn\919.txt,6
data/C50/C50train\earn\92.txt,7
data/C50/C50train\earn\920.txt,7
data/C50/C50train\earn\921.txt,7
data/C50/C50train\earn\922.txt,7
data/C50/C50train\earn\923.txt,7
data/C50/C50train\earn\924.txt,6
data/C50/C50train\earn\925.txt,7
data/C50/C50train\earn\926.txt,7
data/C50/C50train\earn\927.txt,5
data/C50/C50train\earn\928.txt,7
data/C50/C50train\earn\929.txt,2
data/C50/C50train\earn\93.txt,7
data/C50/C50train\earn\930.txt,2
data/C50/C50train\earn\931.txt,7
data/C50/C50train\earn\932.txt,7
data/C50/C50train\earn\933.txt,7
data/C50/C50train\earn\934.txt,5
data/C50/C50train\earn\935.txt,7
data/C50/C50train\earn\936.txt,7
data/C50/C50train\earn\937.txt,5
data/C50/C50train\earn\938.txt,7
data/C50/C50train\earn\939.txt,7
data/C50/C50train\earn\94.txt,7
data/C50/C50train\earn\940.txt,7
data/C50/C50train\earn\941.txt,5
data/C50/C50train\earn\942.txt,2
data/C50/C50train\earn\943.txt,7
data/C50/C50train\earn\944.txt,6
data/C50/C50train\earn\945.txt,7
data/C50/C50train\earn\946.txt,4
data/C50/C50train\earn\947.txt,4
data/C50/C50train\earn\948.txt,6
data/C50/C50train\earn\949.txt,7
data/C50/C50train\earn\95.txt,7
data/C50/C50train\earn\950.txt,7
data/C50/C50train\earn\951.txt,7
data/C50/C50train\earn\952.txt,7
